su_id,std_dem,avg_plan_c,std_plan_c,avg_prof_c,std_prof_c,dis2river,land cover,dis2faults,avg_slope,std_slope,lithology,medi_aspec
6808,57.67339325,29.67415619,21.77464294,7.699079037,4.488011837,3423.107989,3,27553.87911,17.93253899,6.752790451,4,95.05303192
6809,98.14768982,45.30688858,28.25310135,8.866888046,4.730932236,4162.763116,3,27784.20724,21.02378654,7.373860359,4,41.72951126
6810,107.7788925,46.46614456,30.11982918,8.178045273,4.783094406,4213.880839,3,28283.62376,22.9061451,7.224281788,4,27.25532913
6811,44.55052567,28.19126892,17.85534668,11.01699257,6.562748909,85.07469813,3,15852.79625,24.26516151,14.52715778,4,157.7267609
6812,27.22726822,37.42180252,21.25198364,5.890106678,6.889016628,547.6190703,3,11864.06241,10.00747967,12.40208435,4,243.4349518
6813,89.25637054,26.60671234,11.08895016,8.066234589,4.002477646,2177.847525,3,14530.19174,28.77790642,7.256218433,4,192.3231506
6814,95.1497345,36.79692841,26.40097809,6.479847908,3.853737593,4836.32779,3,5446.101616,17.73067856,6.786545753,4,288.4349365
6815,105.02948,47.22063828,29.37900925,8.168588638,4.398054123,5257.570331,3,6328.10798,22.17484283,6.330052376,4,20.93357468
6816,99.33217621,26.04546738,20.20773697,6.45364809,3.798748732,4683.070161,3,6161.816934,19.97198105,5.512600422,4,75.54473114
6817,13.17068386,67.60157013,15.45610523,14.8100462,5.646919727,5198.386994,3,7229.848572,18.03224182,8.480052948,4,18.97040558
6818,103.0239563,52.76400375,27.71188927,6.613287926,3.399717569,4311.246012,3,6865.62247,16.66903496,6.279905319,4,323.8417969
6819,26.97191238,43.15185928,27.37578011,9.474261284,4.931724548,4979.232911,3,7459.215362,20.39356995,6.03047657,4,25.38013458
6820,79.51280212,36.62348938,23.47362328,7.82460022,4.272963524,4411.341087,3,7516.296947,19.43795776,6.217639446,4,279.2535095
6821,97.93204498,36.13533783,18.9697361,9.78041935,5.452435493,4033.96156,3,30468.99509,24.92547798,8.404363632,4,298.9741211
6822,101.7737885,42.46639633,30.64016724,6.095340252,3.470618725,4385.784537,3,6312.057892,15.5464735,5.257614136,4,332.4472046
6823,95.6912384,32.36081314,22.43939018,7.476264477,4.364734173,4554.043925,3,6847.117382,20.77976227,6.59234333,4,50.44033051
6824,81.97811127,32.79927444,21.27050209,11.63848019,6.481752396,4640.743505,3,9026.388837,23.42380714,9.543187141,4,205.753067
6825,79.6440506,24.62473106,15.87284851,9.000182152,5.95148325,4855.490037,3,9763.960315,24.25434494,9.870030403,2,238.749054
6826,114.3379211,45.68112183,28.03884888,9.408669472,5.024996281,436.55394,3,22436.59486,24.98840523,7.31178093,4,294.8424072
6827,38.02920151,32.83600235,20.83096886,10.55584717,5.46355772,165.7358012,3,23141.49316,19.14752197,9.958134651,4,188.2463226
6828,42.50136566,59.92763519,24.66827202,8.964222908,5.978861332,92.29405117,3,22952.9381,19.32875061,10.70007133,4,323.7461548
6829,49.30942154,42.62693787,24.76926804,7.819913387,3.831089973,466.1947537,3,24095.98463,17.32441521,5.333352089,4,59.19278717
6830,79.98947906,32.00415802,21.6464901,9.067676544,5.185708523,3372.074243,3,28212.34148,19.61639023,9.351513863,10,96.3401947
6831,13.03724384,33.99363327,17.48908043,7.410887241,3.94348979,248.6195037,3,12164.15394,10.4627142,8.088378906,4,51.46587372
6832,126.6836319,53.38409805,27.46856689,7.296575069,3.831921101,3400.507239,3,8973.658229,15.72077274,6.078138351,4,59.03624344
6833,215.0164337,26.32536316,16.10523796,9.692586899,5.694671631,3227.609715,3,18904.81784,27.79811096,9.156445503,4,149.1969604
6834,137.9489746,24.48758888,13.82918072,10.48800468,5.847630978,3366.140848,3,11287.37684,33.63563538,9.566879272,4,208.7185059
6835,50.5362587,35.72785187,20.58751678,12.81560516,6.440337181,6033.084847,3,7046.608105,25.23440933,10.05735207,4,208.495636
6836,83.8805542,26.23197365,17.21771622,9.139564514,5.226377487,4843.90457,3,29518.9614,24.11907387,7.849398613,4,206.1468506
6837,83.29728699,28.17567253,16.50905609,7.749094486,4.83911562,3345.66027,3,31144.52194,20.47985458,7.108581066,4,205.2328339
6838,75.90884399,50.84455109,28.31974792,7.484127998,4.411931038,2598.956355,3,25533.7118,18.31258011,6.68509531,4,38.91147232
6839,95.89575958,22.42291832,14.82354832,6.427062988,3.665032387,384.7476813,3,17540.34628,20.24483681,9.536588669,4,214.4134827
6840,64.92134857,38.61571503,23.76581764,4.277055264,2.864074469,4710.094086,3,7664.84028,9.171278,5.573187351,2,45
6841,26.74583244,44.11783218,15.34204483,7.594364643,3.690556526,2988.355987,3,18283.29367,17.87907028,4.65559864,4,234.1046906
6842,52.70983124,52.7240448,28.07231903,8.581680298,4.951488972,225.6694422,3,23302.42068,20.0363884,7.071890354,4,39.06040955
6843,74.42773438,62.76159668,24.55271721,7.750526905,4.350084782,362.3860852,3,23820.93691,18.13507652,6.72836113,4,333.4349365
6844,83.34927368,32.86272812,25.60206604,11.55938148,6.365585804,2493.168277,1,25772.73028,30.14597702,11.34940434,4,305.0853882
6845,78.78614807,22.53492737,13.16017914,11.24335957,6.760955334,2263.851654,3,25885.5547,31.24075317,9.487019539,4,132.2951202
6846,67.90820313,26.88126564,17.00208855,4.969283104,3.613562822,3429.632223,3,6376.370307,13.7044878,6.78578186,2,233.2267151
6847,65.05236053,34.94152451,17.27338791,5.824741364,3.768262386,1146.999001,3,4254.723852,11.57433224,7.124064922,2,236.3099365
6848,75.87528992,31.21380043,16.90238571,7.141041279,4.023715019,476.8592762,3,3624.20676,16.10534096,5.644794941,2,258.6900635
6849,106.5085144,31.41309929,17.5129509,9.712428093,5.420727253,1749.198685,3,16512.22127,26.12498665,9.104841232,4,126.3843536
6850,136.4427185,34.87453842,17.38255119,12.30267143,6.897229671,2163.27803,1,17100.2264,32.16774368,10.16966915,4,267.0925903
6851,54.7310524,35.81706238,25.78213501,12.98964024,6.953648567,131.2145044,3,20496.14606,28.64764023,11.13494205,4,36.68487549
6852,88.48621368,48.98523712,30.20661545,10.76706696,7.233830452,277.0749832,3,21012.51556,28.5646286,10.02829647,4,25.967453
6853,66.4454422,31.00617409,24.15400505,7.55127573,4.415011883,459.7345853,3,14925.60447,20.3240242,6.729142189,4,277.8831177
6854,140.3966675,26.72766685,15.91705608,7.724676609,5.341126442,5427.086461,3,4249.759306,21.16974831,8.910933495,4,208.8556519
6855,68.05789185,32.65357971,16.16491127,8.195432663,4.603552818,5236.842177,3,10586.09139,18.84573555,6.956019878,4,105.0684891
6856,102.8151016,29.93379974,21.38942719,7.498513222,4.64368248,4997.229903,3,10453.98691,20.26511765,6.687728882,4,47.06911087
6857,242.4254456,33.92555618,25.40843201,9.945542336,5.997127056,2193.621116,3,17817.01603,26.82796669,9.279190063,4,87.01853943
6858,67.72782898,54.86888885,27.81186295,12.23381901,6.979654789,122.2169803,3,21785.77082,26.64355659,11.41174698,4,36.5010643
6859,141.1692047,23.31132698,18.64434242,8.186922073,5.349851608,1279.329995,3,21291.92466,28.39769173,7.571763992,4,63.68202972
6860,71.1704483,30.71499825,26.81591797,7.982349873,5.373291969,4745.422248,3,28659.39635,25.54784966,5.446498871,4,31.27770233
6861,24.29994774,37.78281021,18.97972488,5.067534447,2.796209574,378.2855306,3,22478.34773,8.261246681,3.469512939,4,59.03624344
6862,94.9944458,51.5960083,25.41866684,9.079725266,5.468551636,530.2341561,3,20723.67843,18.7453289,10.06389427,4,299.9402466
6863,48.87714005,27.14493561,19.47211647,10.09398937,5.679646969,141.8545396,3,16355.6972,21.61849976,8.146947861,4,164.9085846
6864,24.52008057,32.12688065,21.41482353,12.47353554,6.982421398,1432.053975,3,13651.54276,28.96120071,11.54595566,4,134.2592773
6865,89.46623993,55.84870529,26.37497711,10.35049248,5.659131527,6158.172263,1,7074.72568,26.07315254,8.051678658,4,258.4342957
6866,135.4999084,40.97647858,25.3904438,9.510149002,5.844132423,4619.367901,1,5505.832964,27.07717896,7.977962017,4,289.78302
6867,130.0865784,23.13780975,16.70115089,8.164570808,4.653742313,6001.538262,3,11967.58446,30.60109329,10.24938774,2,225
6868,117.9455948,26.85420609,21.78249359,8.517131805,5.514712334,133.8100018,3,12266.27857,25.93767166,11.90878105,4,47.03395462
6869,119.531311,25.79095268,18.24054527,10.14125347,7.362004757,776.8953591,3,11623.3145,25.21528435,12.53589249,4,248.1985931
6870,131.0080414,40.70064163,26.23647118,7.250106812,4.355041027,791.1199714,3,1620.742012,19.10419464,7.767227173,4,42.89817047
6871,125.8037796,48.64277649,27.14062881,9.171042442,5.146060944,573.1386934,3,21113.72527,22.5382309,7.982758999,4,56.11304092
6872,128.0406647,33.57983398,26.93585587,8.370409012,4.838227272,805.6570672,3,21146.80434,25.20263863,7.112315178,4,317.3662415
6873,73.16853333,27.38513756,16.98315048,6.785551071,4.051642418,612.9929698,3,19709.64963,19.74663925,6.040205479,4,61.46001434
6874,91.06726837,30.38321114,22.29120255,7.63323307,4.849440098,19.5809814,3,18489.38599,19.4533062,10.03829002,4,35.53767776
6875,10.81768131,30.07676506,16.81326675,7.115958214,2.18347621,308.221494,3,17875.27503,10.00357151,4.89033699,4,218.1572266
6876,158.0834045,28.59931183,20.58107567,8.217615128,4.99054575,690.9239705,3,13102.51364,26.1546936,9.13110733,4,78.69006348
6877,166.3220062,41.87580872,26.90854263,9.812914848,5.368050098,715.336054,3,13118.19063,26.00687408,9.553431511,4,50.4773674
6878,132.5759583,25.94735909,17.2787571,9.060100555,5.83864069,1709.922762,3,10677.19691,24.62345123,9.765751839,4,197.9873352
6879,116.136467,26.6882,17.4385376,10.34803581,5.725807667,887.6802117,3,13291.57569,30.55496597,9.686498642,4,119.9515533
6880,123.0649033,26.2537117,17.87788582,9.463223457,6.239740849,1104.900249,1,433.6760848,31.16480637,7.116616726,4,291.1612549
6881,138.9727173,27.17893791,18.57587814,7.997167587,4.9792943,5582.968952,3,4125.48447,23.72190285,9.209878922,4,247.9887238
6882,110.8798599,24.4158535,18.99338341,7.262216091,4.798559189,5382.545886,3,5060.36817,23.69291687,7.51664114,4,56.73857117
6883,116.0895844,35.00514221,25.90465546,9.748271942,5.671997547,3552.707601,3,31134.51726,23.41178131,10.19251823,4,299.3233643
6884,44.88990402,30.15338898,14.97044563,7.072460175,4.439042091,1095.574675,3,23356.16156,16.77746391,5.548835754,4,73.13266754
6885,56.36432648,30.30638504,17.97323799,7.607684135,5.053724766,68.01655333,3,18131.57183,15.79858017,9.632452965,4,53.74616241
6886,48.3331604,28.47845459,16.02378845,5.407396317,3.538819313,2828.495973,3,6017.675461,12.22507954,7.099909782,2,210.6997223
6887,82.20085907,38.30604172,18.75874138,10.07573414,5.315057755,699.7637281,3,2510.73338,21.89357948,8.070659637,2,187.7895966
6888,69.04537201,36.2128067,19.65447044,8.582445145,4.881688118,1771.709698,3,1585.664392,19.3345356,7.443836212,2,218.7741699
6889,73.95233917,44.76215363,23.88631821,7.970430374,4.485502243,3244.010217,3,511.797372,20.23629761,6.901040077,2,297.8380737
6890,14.32546234,30.23063087,16.12369347,4.795533657,3.041775942,3244.71722,3,102.0320924,12.70861149,4.38603878,2,231.5862732
6891,88.10861206,40.30670929,28.89404678,6.592879295,3.520444155,4382.54818,3,7203.847353,18.54825592,5.892665386,4,24.80266953
6892,39.47383118,35.66153336,20.60476494,9.411973,4.857995033,2203.768429,3,25216.45604,18.51666069,6.835890293,4,248.0445709
6893,80.44283295,25.06783485,18.10731888,7.578785419,4.427613735,1931.592618,3,5126.108506,19.77197838,8.33195591,2,61.14434052
6894,67.16477966,43.18928146,26.93531418,6.809235573,3.628625631,2760.403017,3,327.3056379,15.12107086,6.189678192,2,269.0906372
6895,86.62158966,29.74975967,17.84886932,5.56360054,3.227784395,2553.28924,3,520.9228475,14.35499096,5.057880402,2,253.1979675
6896,78.60093689,27.25580025,15.01572227,7.827326298,4.36926651,2357.483022,3,1563.18204,20.33731651,8.071766853,4,209.04953
6897,73.61838531,32.3649292,19.04454041,7.329147339,4.632198811,5436.574048,3,13579.37158,17.32634544,7.910182953,2,291.9388428
6898,158.6825714,48.43479156,30.42017937,8.277749062,5.402761936,1063.972499,3,22667.00332,22.8355999,7.868390083,4,308.9559021
6899,156.8595734,26.72490692,22.1415081,6.773289204,4.173166275,1270.603668,3,22867.15829,23.78497124,7.220208645,4,55.17551041
6900,94.17510986,42.8215332,28.24013329,9.118676186,5.464137077,1448.762141,3,24732.37591,22.28865623,8.324737549,4,39.28940582
6901,58.1965332,39.62965775,24.31977463,8.786022186,4.542342186,676.9761951,3,24280.10085,19.82130623,6.477537155,4,305.7889709
6902,5.977916718,46.43094635,17.63365364,2.532699347,1.108191371,4139.615751,3,7182.086056,4.115744591,1.557651401,2,98.13010406
6903,64.86747742,40.20115662,25.18146133,8.683325768,4.733269215,838.0798134,3,2680.209143,22.28979111,7.406357765,2,307.486969
6904,13.61196995,43.68790054,17.40197754,6.222546101,3.746588707,3219.927007,3,103.9233942,14.85387611,3.869705677,2,330.6959534
6905,125.9618073,30.06641006,17.9994812,10.53602028,6.091479301,1029.571915,1,187.8604878,31.07673836,7.505752563,4,270.939209
6906,84.70352936,30.68388367,17.85607338,10.09365559,5.826058865,4464.821421,3,3280.180537,24.66708946,8.445392609,4,131.0771484
6907,112.9112549,37.7837677,26.60809517,8.848450661,4.912832737,820.3497237,3,20381.06075,24.14564514,8.214214325,4,65.60353088
6908,94.78195953,35.38537598,27.3066349,6.323533058,3.368299723,1469.392776,3,24021.03292,19.75831795,5.13884449,4,30.20323944
6909,15.02939224,29.59012413,20.34476852,9.145835876,4.487298489,25.90877565,3,16157.3506,15.96963692,4.751448631,4,155.8829193
6910,116.0489502,36.03236008,23.0402298,8.323344231,4.111352444,596.9739249,3,16175.88244,19.1333065,7.539300919,4,296.9411316
6911,112.909668,46.74608994,28.74989128,10.68487835,6.093102455,442.5146068,3,15878.63823,22.94796753,9.263872147,4,323.4891357
6912,134.6712341,25.98344231,16.16111565,8.526928902,5.23704195,2294.403405,3,14865.60113,25.33647728,6.873499393,4,263.3117676
6913,171.3164978,24.36365509,15.21228886,8.932905197,4.813237667,1444.454053,3,13157.12533,28.35077095,8.38739872,4,202.7509766
6914,76.68841553,22.82954979,15.81245327,9.910851479,6.831805706,3063.565314,3,16328.56974,25.89809036,10.2176857,4,195.6361694
6915,103.805481,43.33075714,25.01228905,7.772824287,4.003046036,2254.882116,3,24824.42235,15.47711945,5.995961189,4,223.6980438
6916,10.86246014,71.63538361,6.710679531,5.282399178,3.141268253,1887.482664,3,24530.48411,9.263536453,4.332425594,4,53.42919922
6917,4.072681427,68.46778107,13.66281414,2.866858244,1.424190879,3914.742331,3,6962.214084,4.404319286,1.711880922,2,27.36379051
6918,149.7553406,16.08540726,10.87050533,6.232066154,4.260861397,615.9464523,3,3585.257065,24.80136108,6.939527512,2,218.5924072
6919,190.135025,24.92319489,19.1084919,6.919911861,4.293234348,2150.653579,3,5146.14123,21.54801559,8.305298805,4,86.30861664
6920,77.61006165,33.18779755,19.19798851,9.24974823,4.636152267,854.6748979,3,13394.58018,22.93930626,7.26183939,4,230.0636139
6921,167.3156128,22.28653908,12.47494411,7.926960468,4.687467098,1418.82306,3,16815.01239,29.78241348,7.357189178,4,105.6823807
6922,67.22795868,37.20289993,23.09206009,8.499613762,5.073700428,669.5485145,3,15996.33311,21.20366859,9.095458031,4,108.1218567
6923,101.9768906,29.75245857,14.81879807,7.967790127,3.917857409,1728.463907,3,2298.280411,21.45085907,6.303588867,4,149.7827301
6924,126.2792511,26.99393272,17.38592911,8.987112045,5.224186897,856.7723939,3,1403.658218,24.54138565,7.512112141,4,166.2437897
6925,25.7280407,29.2775898,23.66212463,8.242745399,4.206853867,2440.254084,3,25151.11897,17.80130005,5.067595005,4,341.5650635
6926,16.48104668,44.86332703,27.66690254,7.42594099,4.055902004,1645.438184,3,1434.716704,11.43182468,5.182549953,2,27.8972702
6927,61.22203827,33.92409897,20.23000526,12.36194801,7.261131763,943.0664245,3,13557.70557,25.1548214,10.02143955,4,116.9521027
6928,95.95052338,25.74638748,16.4997921,7.632240295,4.500203133,1094.497208,3,13840.50634,23.52404022,7.571046352,4,254.9565735
6929,122.5647888,34.1896019,19.49067497,13.24297142,8.137663841,3594.379591,3,11009.42581,30.36096382,11.56972027,4,181.9670563
6930,80.24258423,44.00683212,28.10129929,8.091042519,4.441717625,4159.500263,3,9351.902521,20.26076126,7.384873867,4,297.9337158
6931,85.63032532,28.46474266,16.48075104,5.496819496,3.38160634,4386.020472,3,9468.167062,16.15287781,4.54492712,2,283.5154419
6932,124.7704697,36.34340668,20.40403748,7.720391273,5.067148209,1767.641926,3,26156.25821,19.03783798,6.613618851,4,286.5570679
6933,58.3420372,29.59095001,18.66295052,10.38353348,5.788223267,361.3684065,3,3709.444247,20.15684891,10.95418167,2,171.119339
6934,68.38493347,43.76741409,24.13323402,7.745710373,4.536602974,157.6684515,3,3672.648526,16.16884995,7.019911289,2,298.2590332
6935,94.67474365,28.612854,18.79245758,11.79041672,8.21638298,1964.771312,3,17473.58665,31.71112823,10.52992725,4,101.4158401
6936,115.4009628,29.00426865,14.5512867,9.57237339,4.677862167,3269.949163,3,2421.350869,24.96615601,7.027969837,4,243.0834503
6937,52.80580139,27.93694878,19.58713531,9.801138878,5.561590672,2358.418961,3,1481.199347,24.40581512,9.080001831,4,183.8796387
6938,90.76332092,40.14065933,27.77914047,7.328641891,4.259411812,3136.077294,3,2139.86178,23.87691879,6.416399002,4,324.2174683
6939,86.14112091,34.42438889,22.33263779,9.287471771,5.815905094,4033.539688,3,8413.453524,20.67355537,9.040201187,4,280.4914551
6940,86.49913025,39.63546371,24.43683243,7.635883808,3.761835098,4205.601768,3,8808.119907,19.24772835,5.832846642,4,318.1108398
6941,84.90771484,30.46575165,16.45896149,7.381840706,4.622693539,5340.076565,3,13785.63648,15.14169216,7.587537289,2,255.9637604
6942,94.83080292,30.10699654,22.93285561,7.786365032,4.464104652,716.7966806,3,22684.02361,27.7001152,6.124290466,4,49.76364136
6943,64.2950592,51.86663818,25.99372292,5.172277451,3.452270508,4408.367315,3,7845.774015,10.56873989,5.590517044,2,49.76364136
6944,29.03162766,32.45627975,19.17652893,3.927186489,2.051178694,3394.760433,3,6541.159642,9.083174706,4.265415668,2,231.5819397
6945,74.26134491,52.00304031,27.08283615,5.128148079,3.125964403,3966.860026,3,7706.920212,10.07134247,5.541889668,2,63.43494797
6946,71.72223663,30.84491348,18.32249832,5.793867111,3.390963793,2284.850067,3,788.1180467,11.51966667,4.41206789,2,294.2744446
6947,102.7791672,30.75474548,22.26091766,5.781459332,3.156662226,952.8051216,3,2133.652923,16.79058838,5.64022541,2,52.35237885
6948,113.2281876,27.13662529,16.90772247,7.762494087,5.285780907,622.5768113,3,14085.75393,20.30475235,10.84322643,4,224.2360992
6949,81.02003479,32.27595901,19.97055817,10.28796673,6.045637131,4198.493297,3,8037.514731,27.00370216,9.988049507,4,79.57354736
6950,77.72728729,26.95874786,15.15673542,5.670546532,3.099639654,6086.268249,3,12841.95907,15.56104851,4.964981079,2,205.0721588
6951,87.58171082,26.80731392,18.53137016,9.850520134,6.598602772,6069.600721,3,12141.8442,27.49279404,13.04652119,2,191.7275848
6952,160.0201721,28.76288605,17.53378868,8.781208038,5.429148197,2317.27692,3,18083.7527,25.20902252,9.156525612,4,81.25383759
6953,114.7543564,32.95820236,18.73792458,9.208794594,4.976293087,2657.632475,3,26665.58617,23.51918221,7.072015762,4,84.17366028
6954,99.51682281,54.01484299,26.71775627,7.75301218,4.944713593,496.6877063,3,16981.26151,15.54719067,8.251480103,4,319.4863281
6955,156.5655365,38.06821823,24.294487,8.641687393,5.494092941,1250.930972,3,13903.96885,20.01694679,9.523752213,4,282.6525574
6956,91.36307526,26.79644585,15.76882172,7.810175419,4.413162231,1459.444529,3,15821.26487,24.98720932,8.539762497,4,103.8150253
6957,99.22637939,26.83008766,19.68858337,7.466426373,4.592647076,2548.919438,3,1590.719823,25.17517853,6.907627106,4,310.3645325
6958,111.2724228,39.92922974,29.93829536,7.552070618,4.762540817,2963.295089,3,25585.24736,21.89736938,6.460759163,4,333.1890564
6959,38.17916489,37.09273148,26.40333748,7.336787224,3.237637043,461.039532,3,15130.19798,20.98679543,5.334765911,4,38.65980911
6960,66.49698639,28.31238747,17.19447136,4.33934164,2.838964701,4165.541479,3,7791.845734,11.69352818,4.864341259,2,76.75948334
6961,116.0118332,31.10312271,17.96993828,11.46081066,6.79370594,2383.770439,1,17957.96595,31.51549721,9.295358658,4,254.5213623
6962,104.3978882,27.44486809,17.0031414,6.816604614,4.183394432,1962.155894,3,2498.027817,19.77718163,5.97064352,4,82.65409851
6963,77.07015228,24.21427155,12.59915447,8.262885094,5.32679987,5120.047976,3,14113.24441,18.60764313,8.918828964,2,267.8314209
6964,52.10385895,28.02247429,16.74473381,8.653633118,4.833656788,127.2862364,3,17404.01906,18.68018723,10.34428787,4,161.5650482
6965,139.6752625,29.89718056,24.90954399,7.830208302,4.560466766,1445.48841,3,15704.75749,24.5642643,6.916505814,4,34.07719421
6966,78.17243958,24.31052208,15.22212029,6.536151886,3.153546095,4685.94679,3,10366.28176,18.74173927,6.351882458,2,83.39516449
6967,135.4938354,36.7330246,25.28668785,7.387148857,4.014469624,4482.920467,3,10287.39525,19.82733345,6.239692688,4,49.46823883
6968,33.0304985,33.98490143,19.22389412,9.947867393,5.94299221,5440.335797,3,11370.84762,19.84866142,6.82195282,2,61.78232193
6969,134.0672302,32.16488266,23.90810776,9.158363342,5.475035667,4005.955586,3,27095.92491,27.91994858,9.458989143,4,310.4519653
6970,83.38478851,34.80760193,17.22733688,11.18967152,5.544004917,691.6562909,3,19080.77423,23.07381248,8.598638535,4,162.349884
6971,81.21492004,29.37532806,17.76176834,8.584429741,5.302110672,428.8417238,3,18500.29103,17.57394981,7.788113117,4,137.4366455
6972,96.41539764,56.83003616,27.24014854,8.136983871,4.66343689,526.3898319,3,17790.35186,16.92964745,7.810698986,4,30.42578506
6973,130.0809021,47.57109833,27.06804848,8.067761421,4.658221722,1246.853379,3,17616.08839,17.22328758,8.516205788,4,44.27477646
6974,8.612365723,50.66929626,20.646595,5.722757816,2.071177006,217.3647683,3,16514.60153,8.896529198,3.65171957,4,302.0814209
6975,133.5255127,42.90510178,29.35931206,8.030849457,4.163393497,1675.90138,3,15203.24647,19.80858994,7.422837257,4,36.59489441
6976,145.2171936,25.45848846,16.748106,10.32533932,6.157017708,3105.387254,3,18731.90526,31.20415306,8.66830349,4,173.0470428
6977,55.44255829,25.8989296,15.69294643,6.685803413,3.057295084,1729.537767,3,24102.13692,20.84043884,4.748719215,4,45
6978,126.4588699,28.02597237,16.15835571,9.639372826,4.808619976,737.9519106,3,14708.02441,24.39769554,7.576953888,4,155.9928589
6979,69.44445801,30.58037567,21.97256279,12.31133461,7.282359123,3969.627912,3,10619.14454,27.7161541,10.0021944,4,173.9592743
6980,94.98490143,35.66968536,25.74232674,9.51571846,5.784595966,5735.358281,3,11900.81389,27.0454998,9.894264221,2,295.5234375
6981,59.50287628,65.67175293,25.45979118,7.80045557,4.322431087,4819.366067,3,29053.48421,21.33660316,6.591385841,4,21.87694168
6982,160.0700684,28.30740356,18.25350952,7.162546158,4.375467777,1818.650175,3,32584.67319,16.90035439,7.069231033,4,113.9624863
6983,134.6311798,30.5721035,21.32053947,8.094280243,4.449793816,1728.63774,3,14787.23349,20.41867828,7.209010601,4,294.1477051
6984,103.320961,28.53218079,20.58345985,8.354476929,4.982662678,5273.084988,3,11455.45593,21.51685143,8.895543098,2,279.3446655
6985,52.48091507,42.54018784,25.45760536,7.946904659,4.557658195,4428.762011,3,29431.21304,19.32501221,5.729921818,4,339.2612915
6986,7.835214615,61.31012344,8.795856476,13.15324688,7.165507793,4512.899588,3,29549.22499,12.10121441,5.146452904,4,263.2901611
6987,109.1886597,24.09916496,20.08366585,8.201755524,5.569797039,3981.191358,3,30072.35318,30.47044754,9.357103348,4,230.6594849
6988,106.307579,48.96137238,29.42434692,7.6128335,4.590502739,2523.808368,3,25116.9349,18.77108574,5.729382515,4,22.21759796
6989,136.1027985,40.36265945,26.52101135,7.594893932,4.422465801,1675.407343,3,17065.48145,16.99790573,8.981638908,4,42.22978592
6990,22.6865921,12.99397087,6.748393536,8.168467522,3.648042679,1137.215205,3,16293.44641,21.96246719,5.3535676,4,85.87240601
6991,189.1460114,40.68014908,29.7661171,10.70854855,6.683748245,1693.77064,1,16512.01595,34.15651321,9.755523682,4,64.98310852
6992,198.0163422,31.62561417,23.93889046,9.84275341,5.904857159,369.9012386,3,14985.35493,29.44963264,10.8623209,4,55.49147797
6993,83.73881531,30.62746239,16.69106102,9.795998573,5.371079922,3684.715297,3,7256.950908,23.54060173,8.223716736,4,135
6994,94.30501556,29.76728058,14.68756294,6.818942547,3.890282154,4484.020263,3,9607.613477,18.61296082,6.011967182,2,303.2711792
6995,18.34783745,37.26277161,20.21015358,5.030537128,2.940747738,6271.907091,3,12750.67126,9.660717964,4.826866627,2,236.7682953
6996,68.55020905,32.18577194,16.62621117,10.36673832,4.971537113,6022.626297,3,12369.54523,27.53212738,12.60259151,2,34.088871
6997,97.33737183,25.16861916,19.82746696,8.664767265,5.48636961,4254.818584,3,15144.59504,23.72927475,9.965278625,4,118.4323425
6998,155.0770111,24.42753601,16.29129028,10.08478165,6.277966976,3814.203654,3,27465.59607,28.34911156,9.37402916,4,112.2490234
6999,73.10894012,32.24334717,17.47784615,8.435604095,5.070103168,1377.625613,3,22616.7576,16.81764793,7.81558609,4,206.0296021
7000,39.67418289,23.0126667,18.8017807,4.209037781,2.273303747,1476.086535,3,1628.071998,14.78012466,5.343078613,2,43.09084702
7001,40.50632477,29.5735302,20.32367325,5.844260693,3.677956581,551.7436053,3,2404.663352,15.81384087,6.428767681,2,59.03624344
7002,128.0043182,35.08953857,20.664608,11.92909145,6.335806847,4271.302946,1,10307.17077,33.87086105,10.52822781,4,317.3859253
7003,109.1116638,28.67951584,15.58886814,8.585991859,4.837752342,3086.493581,3,3657.292996,21.64192772,7.001872063,4,185.0636139
7004,75.02883148,33.05250931,20.31288719,7.584594727,4.283819199,2901.511366,3,26020.29123,19.32937813,7.12164402,4,248.1985931
7005,8.406999588,68.36827087,13.28661537,8.525069237,4.575294971,2458.450228,3,26165.0007,10.18102169,5.374599934,4,176.1859283
7006,81.11355591,31.0572052,17.90686226,8.668520927,4.981190205,1592.064265,3,20585.48674,18.61843109,6.904557705,4,220.9143829
7007,21.73963356,38.41512299,18.6299839,5.623096466,3.199248075,1010.06103,3,4450.165534,8.972097397,5.295519829,2,218.744812
